id,title,difficulty,distance_m,duration_min,altitude_diff,altitude_start,has_rentals,lift_available,is_open,is_prepared,location,activity_type,activity_type_enc,location_enc,activity_type_predicted,type_prediction_confidence
smgpoi634b7609469cd61044608c65c9a71b71,Cherz I,2,900.0,4.2,183.0,2086.0,0,0,0,0,Unknown,hiking,3,105,hiking,0.4218553665285309
dss_215690,Cherz I,2,1205.0,5.4,232.0,1854.0,0,0,0,0,Corvara,winter,7,15,winter,0.9968933839914014
smgpoice72726b02958d10485358a48d4262fa,Cherz II,2,900.0,4.2,183.0,2086.0,0,0,0,0,Unknown,hiking,3,105,hiking,0.4218553665285309
dss_215689,Cherz II,4,1505.0,6.6,232.0,1854.0,0,0,0,0,Corvara,winter,7,15,winter,0.9968933839914014
dss_668,Chiesetta 1,2,730.0,2.4,110.0,1918.0,0,0,1,0,Unknown,winter,7,105,winter,0.995089273427305
dss_669,Chiesetta 2,2,730.0,4.8,110.0,1918.0,0,0,1,0,Unknown,winter,7,105,winter,0.9849395706781424
smgpoif0a26e5b2ef5a4e330dc9b50ac4bd6ec,Child Slalom Pralongia I,2,900.0,4.2,183.0,1543.5,0,0,0,0,Unknown,hiking,3,105,hiking,0.5105911212999389
smgpoi567d4cee1f1bb1bfb9ce6599e54d5a2d,Christian Trail,2,900.0,4.2,183.0,1615.0,0,0,0,0,Bruneck/Brunico,skiing,5,13,skiing,0.42713766323867813
smgpoie0b4538324f3ae2c75aaeb0f84622794,Christomannos,2,900.0,4.2,183.0,1840.0,0,0,0,0,Unknown,hiking,3,105,hiking,0.3431410352648422
smgpoidf396fcd112705b637a6b2c1598c27f4,Churburg Tour,2,900.0,4.2,183.0,907.0,0,0,0,0,Mals/Malles,cycling,1,45,cycling,0.5573290651816927
dss_88228964,Ciadin ,4,1900.0,8.4,337.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9942033219829639
dss_187533,Ciafuli,2,700.0,0.6,240.0,1550.0,0,0,0,0,Unknown,winter,7,105,winter,0.9963497684557535
dss_184946,Ciafuli,2,700.0,0.6,240.0,1550.0,0,0,1,0,Unknown,winter,7,105,winter,0.9945298811581463
dss_215994,Ciampac - Alba,6,2200.0,10.8,650.0,1496.0,0,0,1,0,Unknown,winter,7,105,winter,0.991676475478208
dss_1701448810,Ciampac - Alba Variante,6,2200.0,10.2,650.0,1496.0,0,0,1,0,Unknown,winter,7,105,winter,0.991676475478208
dss_443,Ciampac - Sella Brunech,2,1380.0,4.8,294.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9942033219829639
dss_340,Ciampai,2,587.0,2.4,119.0,1899.0,0,0,1,0,Badia,winter,7,7,winter,0.9969648708732013
dss_215694,Ciampai,2,617.0,8.4,113.0,1903.0,0,0,1,0,Badia,winter,7,7,winter,0.9842758616347422
smgpoiaf050fe1459e4417bdfdecc1b31884db,Ciampai,2,900.0,4.2,183.0,2018.0,0,0,1,0,Badia,running,4,7,running,0.5576691936885605
smgpoi9d6c2683f35f5792f4cf93a42e84e1b4,Ciampai,2,900.0,4.2,183.0,2016.0,0,0,1,0,Badia,hiking,3,7,hiking,0.605930703834698
dss_74108,Ciampedie - Pian Pecei,2,900.0,4.2,190.0,1800.0,0,0,1,0,Welschnofen/Nova Levante,hiking,3,116,hiking,0.5061977247747794
dss_395,Ciampinoi,2,1707.0,7.199999999999999,681.0,1571.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9900139146913142
dss_398,Ciampinoi,2,1320.0,9.0,585.0,1543.5,0,0,0,0,Unknown,winter,7,105,winter,0.9947180925344972
smgpoieecf7dab46530b6b4623bb710d69ab73,Ciampinoi,2,900.0,4.2,183.0,1571.0,0,0,1,0,Sëlva/Selva di Val Gardena,running,4,92,running,0.4675102087827551
dss_216090,Ciampinoi 3,6,2600.0,7.199999999999999,679.0,1570.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9903802275367524
smgpoid67ef8d505efa9e127869873f140cc16,Ciampinoi 3,2,900.0,4.2,183.0,2249.0,0,0,1,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.833757998086886
dss_216091,Ciampinoi 4,4,2800.0,11.4,455.0,1780.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9938785503030365
smgpoi9d22aeee8e1c38bd8841581616e9b09e,Ciampinoi 4,2,900.0,4.2,183.0,2235.0,0,0,1,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.7098634557873048
dss_216093,Ciampinoi 5,4,1800.0,7.199999999999999,380.0,1860.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9902824628902921
smgpoi4068b7b38ceefc5be4774c75bb8af8a4,Ciampinoi 5,2,900.0,4.2,183.0,2240.0,0,0,1,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.6437515498213578
dss_216095,Ciampinoi 6,4,1200.0,7.800000000000001,190.0,1970.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.993910464544168
smgpoi3647de1cdfb3f3548100767042eac2b9,Ciampinoi 6,2,900.0,4.2,183.0,2160.0,0,0,1,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.7118856541346469
smgpoi4d1141706d14f402b2596f229e5c6ae0,Ciampinoi 6,2,900.0,4.2,183.0,2160.0,0,0,0,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.39538090115219265
smgpoibd4387a7fe888585cb2e5a267e666553,Ciampinoi 6 - variant,2,900.0,4.2,183.0,2160.0,0,0,1,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.7118856541346469
dss_216092,Ciampinoi 6 - variant,4,450.0,1.7999999999999998,110.0,2050.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9965792165797709
smgpoi279386c2f9ffccec19eed95056214c33,Ciampinoi 6 - variante,2,900.0,4.2,183.0,2160.0,0,0,0,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.39538090115219265
smgpoi3a4ed0e73982bbaa8893153e81dec0d1,Ciampinoi - Piza Pranseies,2,900.0,4.2,183.0,2249.0,0,0,1,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.833757998086886
dss_216094,Ciampinoi - Piza Pranseies,4,140.0,3.6,9.0,2240.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9973661192368994
smgpoi5c5a4c331f91bec91effdce4bb8a1e0b,Cianross,2,900.0,4.2,183.0,1203.0,0,0,1,0,Al Plan/San Vigilio,running,4,1,hiking,0.3423037521710692
smgpoic5b6dafc9d826aacd8732e19132ee87a,Cianross,2,900.0,4.2,183.0,1307.0,1,0,1,0,Al Plan/San Vigilio,hiking,3,1,hiking,0.9729539961307613
dss_291,Cianross,2,294.0,3.0,104.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9975138896847168
dss_3342,Cianross,4,465.0,2.4,104.0,1203.0,0,0,1,0,Al Plan/San Vigilio,winter,7,1,winter,0.9933414364082784
dss_215858,Ciastèl,6,966.0,4.2,238.0,1104.0,0,0,1,0,Unknown,climbing,0,105,climbing,0.31460474387313025
dss_414,Ciavazes - Grohmann,2,515.0,3.6,115.0,1543.5,0,0,0,0,Unknown,winter,7,105,winter,0.9983839857891863
dss_465,Ciavazes - Grohmann,2,515.0,4.8,115.0,2211.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9910524594095742
dss_74105,Cigolade,2,1500.0,7.800000000000001,230.0,1800.0,0,0,1,0,Welschnofen/Nova Levante,winter,7,116,winter,0.99434925413611
dss_216255,,4,778.0,3.6,189.0,1920.0,0,0,1,0,Unknown,winter,7,105,winter,0.9897436301955377
dss_637,Cigolera,2,605.0,4.8,194.0,1925.0,0,0,1,0,Unknown,winter,7,105,winter,0.9600523949648272
smgpoib2ec8ab8f0f315086526125f7eb362dc,Cikilyrweg,2,900.0,4.2,183.0,749.0,0,0,0,0,Mühlbach/Rio di Pusteria,skiing,5,53,skiing,0.8259850711532419
dss_6550901,Cima Fertazza sx,6,390.0,16.8,118.0,1961.0,0,0,1,0,Unknown,winter,7,105,winter,0.9873754171162791
dss_645,Cima Tognola,2,423.0,3.0,144.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9975138896847168
dss_216256,,4,1360.0,8.4,368.0,1948.0,0,0,1,0,Unknown,winter,7,105,winter,0.9931345719188074
dss_671,Cima Uomo,2,695.0,7.199999999999999,229.0,2259.0,0,0,1,0,Unknown,winter,7,105,winter,0.9760337289907737
dss_187461,Cima Uomo ,4,400.0,1.7999999999999998,183.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9956321612850405
dss_605,Cimon,2,473.0,3.0,73.0,1380.0,0,0,1,0,Deutschnofen/Nova Ponente,winter,7,16,winter,0.9936271244118857
dss_2162610,Cimon,2,1500.0,4.2,171.0,2014.0,0,0,1,0,Unknown,winter,7,105,winter,0.9680050249397428
dss_630,Cimon,2,473.0,4.8,73.0,1380.0,0,0,1,0,Unknown,winter,7,105,winter,0.9628656562128424
dss_216033,Cinque Dita,4,1166.0,8.4,248.0,2124.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9933765882096157
smgpoie65e35c3e9b386e15dacf1e843193dd9,Cinque Nazioni,2,900.0,4.2,183.0,2200.0,0,0,1,0,Unknown,hiking,3,105,hiking,0.6168935884446723
dss_184940,Cinque Nazioni,4,2650.0,10.8,550.0,1650.0,0,0,1,0,Deutschnofen/Nova Ponente,winter,7,16,winter,0.9927510598750089
smgpoifb42e162d9deea510bb70453063d73de,Cinuos-chel – Brail,2,900.0,4.2,183.0,1650.0,0,0,1,0,Unknown,running,4,105,running,0.3863033744725985
dss_216116,Cir,6,3300.0,9.0,680.0,1611.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9911574461896634
smgpoid4991b3cad6a94d8e10b041f362a1e94,Cir,2,900.0,4.2,183.0,2290.0,0,0,1,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.8197183540082292
dss_387,Cir,2,656.0,3.6,174.0,2125.0,0,0,1,0,Corvara,winter,7,15,winter,0.9965688437778432
smgpoied19f36374c54b7ea27c2a78e55557d3,Cir,2,900.0,4.2,183.0,2299.0,0,0,1,0,Corvara,running,4,15,running,0.6341191867107507
smgpoiaa173dead385085e609689a1959cef32,Cir Giara,2,900.0,4.2,183.0,2284.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling,1,92,cycling,0.6995000559982428
dss_216195,Cir-Ria,4,600.0,3.0,100.0,1543.5,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9975138896847168
smgpoib800fca62964a35e639ae50a24cf4c0c,Cir-Ria,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,3,105,hiking,0.7929082324950544
smgpoi32385efeef154bf09b2952e16d460090,Cir Tiera,2,900.0,4.2,183.0,2290.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling,1,92,cycling,0.5995142853505556
dss_1679470489,Cisles,2,373.0,2.4,174.0,1543.5,0,0,0,0,Unknown,winter,7,105,winter,0.9983839857891863
smgpoia905be54fd7f9d990455f0f5c97a9532_reduced,Cisles,2,900.0,4.2,183.0,1563.0,0,0,1,0,Sëlva/Selva di Val Gardena,climbing,0,92,climbing,0.2539855369007207
dss_359,Cisles,2,373.0,3.6,174.0,1928.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9971367064164615
smgpoi647b1f6f9f85ae097104649295aaad35,Cisles,2,900.0,4.2,183.0,2102.0,0,0,1,0,Sëlva/Selva di Val Gardena,running,4,92,hiking,0.3437995070312912
smgpoi601e4a7d260c460de83f59c91b7598b6,Cisles,2,900.0,4.2,183.0,1563.0,0,0,0,0,Sëlva/Selva di Val Gardena,skiing,5,92,skiing,0.41224691557068904
smgpoi5213f8ad284bf1742ecf1f63af45c092,Cisloner tour,2,900.0,4.2,183.0,1161.0,0,0,1,0,Truden/Trodena,skiing,5,101,family,0.5627227799302387
dss_406,Città  dei Sassi ,2,1236.0,5.4,224.0,1543.5,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9934818470392583
smgpoi27e16f5c4c52485a8eb03743fe974405,Città  dei Sassi ,2,900.0,4.2,183.0,0.0,0,0,1,0,Sëlva/Selva di Val Gardena,running,4,92,running,0.9130839103134796
dss_6550879,Civetta,4,1137.0,7.199999999999999,277.0,1456.0,0,0,1,0,Unknown,winter,7,105,winter,0.9929793795837749
smgpoi32384fc8e4f948ff762acac21d17bdb2,Codes,2,900.0,4.2,183.0,1993.0,0,0,1,0,Badia,hiking,3,7,hiking,0.6227945935830967
smgpoi50746540e62f4787952560d1ac848f84,Codes,2,900.0,4.2,183.0,2000.0,0,0,1,0,Badia,running,4,7,hiking,0.6202884499555111
dss_1764579529,Codes,2,350.0,1.7999999999999998,183.0,1543.5,0,0,1,0,Badia,winter,7,7,winter,0.9956321612850405
dss_215697,Codes,2,500.0,3.0,69.0,1924.0,0,0,1,0,Badia,winter,7,7,winter,0.9953092600427496
dss_341,Codes,2,426.0,3.6,52.0,1948.0,0,0,1,0,Badia,winter,7,7,winter,0.9963200363568737
smgpoi91981c6dc95078c224d8fd6ece1f2719,Col Alt 4,2,900.0,4.2,183.0,1976.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.7941837497875306
dss_215700,Col Alt 4,4,2300.0,10.8,416.0,1560.0,0,0,1,0,Corvara,winter,7,15,winter,0.993869969864499
smgpoi80ae639323f641fd159b55487834599f,Col Alt 4 1/2,2,900.0,4.2,183.0,1910.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.5389842440605427
dss_215698,Col Alt 4 1/2,2,900.0,4.2,138.0,1722.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.3341372743779232
smgpoiaadc421bc968afe0513ff219fc990d3e,Col Alt 5,2,900.0,4.2,183.0,1862.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.3850790171778645
dss_64165076,Col Alt 5,2,2071.0,9.6,302.0,1560.0,0,0,1,0,Corvara,winter,7,15,winter,0.993869969864499
smgpoicc34d4e7c8664d3f823b52b724257dca,Col Alto,2,900.0,4.2,183.0,1980.0,0,0,1,0,Corvara,running,4,15,running,0.7620946090601117
dss_296,Col Alto,2,920.0,4.2,420.0,1560.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.3450664102710058
dss_1780284,,4,1460.0,2.4,405.0,2226.0,0,0,1,0,Unknown,winter,7,105,winter,0.9918310134771899
dss_639,Colbricon Express,2,912.0,8.4,363.0,1472.0,0,0,1,0,Unknown,winter,7,105,winter,0.8468306310141803
dss_6550880,Coldai,4,3595.0,4.8,455.0,1457.0,0,0,1,0,Unknown,winter,7,105,winter,0.9930424619305932
smgpoi30efbfe355354983a64ba25f1d261031,Col d'Altin,2,900.0,4.2,183.0,1420.0,0,0,1,0,Badia,running,4,7,hiking,0.4536035649370117
dss_335,Col d'Altin,2,173.0,1.7999999999999998,17.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9975138896847168
dss_215701,Col d'Altin 1,2,250.0,12.0,17.0,1403.0,0,0,1,0,Badia,winter,7,7,winter,0.9823689236578523
smgpoi86f167ce792e114e6b66fb4e30c6f3a8,Col d'Altin 1,2,900.0,4.2,183.0,1420.0,0,0,1,0,Badia,hiking,3,7,hiking,0.4536035649370117
smgpoif40160575dde5e8ea39939688ed00083,Col d'Altin 2,2,900.0,4.2,183.0,1420.0,0,0,1,0,Badia,hiking,3,7,hiking,0.4536035649370117
dss_215702,Col d'Altin 2,2,250.0,1.2,17.0,1403.0,0,0,1,0,Badia,winter,7,7,winter,0.9957421225097979
dss_216021,Col dei Rossi,4,1673.0,9.0,448.0,1929.0,0,0,1,0,Corvara,winter,7,15,winter,0.9915474230720717
dss_74092,Col de Lin,2,300.0,1.2,50.0,14125.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9941962102006067
dss_468,Col de Lin,2,272.0,1.7999999999999998,61.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9975138896847168
dss_474,Col de Valvacin ,2,960.0,8.4,313.0,2044.0,0,0,1,0,Unknown,winter,7,105,winter,0.9943300979633366
dss_1679566057,Col de Valvacin ,2,960.0,6.6,313.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9938342144472965
dss_215859,Col de Varda,4,1503.0,6.0,256.0,1858.0,0,0,1,0,Unknown,winter,7,105,winter,0.9923037242627335
dss_74101,Col di Bous,4,5500.0,0.0,569.0,2057.0,0,0,0,0,Corvara,winter,7,15,winter,0.9977884096370245
dss_569,Col d'la Tenda,2,2126.0,9.0,732.0,1211.0,0,0,1,0,Unknown,winter,7,105,winter,0.9863701744297021
smgpoi2c57f57ed3894881b50c5dd942f659ef,Col d'la Tenda,2,900.0,4.2,183.0,1211.0,0,0,1,0,Unknown,running,4,105,hiking,0.21265577847120987
dss_215860,Col Druscié A,6,907.0,13.8,325.0,1453.0,0,0,0,0,Unknown,winter,7,105,winter,0.8842569654092653
dss_215861,Col Drusciè B,2,1428.0,11.4,330.0,1446.0,0,0,0,0,Unknown,winter,7,105,winter,0.99520730452049
dss_229,Col Drusciè /Ra Valles,2,1494.0,9.6,693.0,1770.0,0,0,0,0,Unknown,winter,7,105,winter,0.9966924934791086
dss_6550903,Col Fioret,2,697.0,2.4,73.0,1872.0,0,0,1,0,Unknown,winter,7,105,winter,0.9970548089830978
dss_689,Col Fioret,2,1002.0,4.8,291.0,1791.0,0,0,1,0,Unknown,winter,7,105,winter,0.9934169074915036
smgpoi7894314614314901b21b78cf159f7638,Colfosco,2,900.0,4.2,183.0,1858.0,0,0,1,0,Corvara,running,4,15,hiking,0.621249234332521
dss_322,Colfosco,2,1342.0,6.0,256.0,1602.0,0,0,1,0,Corvara,winter,7,15,winter,0.990382478816342
dss_215704,Colfosco 1,4,1450.0,4.2,284.0,1575.0,0,0,1,0,Corvara,running,4,15,running,0.23834125121892327
smgpoi7f5db823b6bf5a088da858cbce72db6d,Colfosco 1,2,900.0,4.2,183.0,1859.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.7214082776384414
smgpoicf40c743135ca6066eb0190ddc58f506,Colfosco 2,2,900.0,4.2,183.0,1859.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.7214082776384414
dss_215705,Colfosco 2,2,1300.0,11.4,284.0,1575.0,0,0,1,0,Corvara,winter,7,15,winter,0.9930368011993739
dss_215862,Col Gallina,2,696.0,3.0,113.0,2158.0,0,0,1,0,Badia,winter,7,7,winter,0.9972683415443503
dss_216,Col Gallina,2,675.0,6.0,151.0,2160.0,0,0,1,0,Badia,winter,7,7,winter,0.9921808487085725
dss_215738,Collegamento Armentarola - Piz Sorega,2,540.0,17.4,65.0,1607.0,0,0,1,0,Badia,winter,7,7,winter,0.9866376450881876
smgpoi212fa5eb93285bfec68391212c575a6b,Collegamento Armentarola - Piz Sorega,2,900.0,4.2,183.0,1672.0,0,0,1,0,Badia,hiking,3,7,hiking,0.3953725583417688
dss_1699027544,Collegamento Bianconero,2,500.0,2.4,160.0,1840.0,0,0,1,0,Aldein/Aldino,winter,7,2,winter,0.9971251883753802
dss_76362204,Collegamento Boé - Costes da l'Ega,2,160.0,3.6,23.0,1430.0,0,0,1,0,Badia,winter,7,7,winter,0.9958454805152102
smgpoi87bcc35f94838070dd7fa75dd4ea8693,Collegamento Boé - Costes da l'Ega,2,900.0,4.2,183.0,1453.0,0,0,0,0,Badia,hiking,3,7,hiking,0.447381583616409
dss_6550882,Collegamento cab. Alleghe - Piani Pezzè,2,350.0,3.6,20.0,1430.0,0,0,1,0,Unknown,winter,7,105,winter,0.9958454805152102
dss_79387077,Collegamento Capanna Nera,2,294.0,0.6,37.0,1532.0,0,0,1,0,Corvara,winter,7,15,winter,0.9947094047686277
smgpoi6df19ebb6340e24e74e4ebbab4c81f5e,Collegamento Capanna Nera,2,900.0,4.2,183.0,1569.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.4854486294485853
dss_74103,Collegamento Ciampedie - Thoeni,4,500.0,25.8,50.0,1940.0,0,0,1,0,Welschnofen/Nova Levante,winter,7,116,winter,0.9879186504429167
dss_76410630,,2,207.0,1.2,30.0,2170.0,0,0,1,0,Unknown,winter,7,105,winter,0.9975201144919927
dss_185182,,2,480.0,6.0,20.0,2000.0,0,0,1,0,Deutschnofen/Nova Ponente,winter,7,16,winter,0.9907239569923866
dss_76378592,Collegamento Col Gallina-Lagazuoi,4,1528.0,5.4,378.0,1877.0,0,0,1,0,Unknown,winter,7,105,winter,0.9915928336348461
dss_184615,Collegamento Costabella-Prafiorì,2,600.0,8.4,60.0,1900.0,0,0,1,0,Unknown,winter,7,105,winter,0.988241857344608
dss_80533626,Collegamento Crep de Munt - Boé,2,294.0,1.7999999999999998,37.0,1532.0,0,0,1,0,Corvara,winter,7,15,winter,0.9947094047686277
smgpoi85f64cb3cdf149cf0cd0b6479dc6af67,Collegamento Crep de Munt - Boé,2,900.0,4.2,183.0,1569.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.4854486294485853
dss_1770213131,Collegamento Crep de Munt - Boé,2,294.0,1.7999999999999998,37.0,1532.0,0,0,1,0,Corvara,winter,7,15,winter,0.9947094047686277
dss_184618,Collegamento Lagorai-Costabella,2,1200.0,7.800000000000001,110.0,1900.0,0,0,1,0,Unknown,winter,7,105,winter,0.9961315858969692
dss_184608,Collegamento Prafiorì-Costabella,2,800.0,1.2,20.0,1880.0,0,0,1,0,Unknown,winter,7,105,winter,0.9964134330114974
smgpoi59eb5ede2c47481a70df5093e8d6e901,Collegamento Reiteralpe,2,900.0,4.2,183.0,1858.0,0,0,1,0,Deutschnofen/Nova Ponente,hiking,3,16,hiking,0.621249234332521
dss_182267,Collegamento Reiteralpe,2,950.0,5.4,172.0,1858.0,0,0,1,0,Deutschnofen/Nova Ponente,winter,7,16,winter,0.9304586919594238
dss_215708,Collegamento Sodlisia - Frara,2,215.0,2.4,15.0,1669.0,0,0,1,0,Corvara,winter,7,15,winter,0.995968539716826
smgpoi977fed4da5e22932e990c1fe883133ed,Collegamento Sodlisia - Frara,2,900.0,4.2,183.0,1684.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.5831053246668981
smgpoi30db67c1085d15b5ac2f5cd39fb8013e,Collegamento Zanggen,2,900.0,4.2,183.0,1955.0,0,0,1,0,Unknown,hiking,3,105,hiking,0.5929321385451085
dss_184922,Collegamento Zanggen,4,285.0,3.6,50.0,2020.0,0,0,1,0,Deutschnofen/Nova Ponente,winter,7,16,winter,0.9976001574648612
dss_86630,Col Margherita,6,2900.0,12.0,641.0,1543.5,0,0,1,0,Urtijëi/Ortisei,winter,7,106,winter,0.9942033219829639
dss_672,Col Margherita,2,1238.0,6.0,639.0,1874.0,0,0,1,0,Unknown,winter,7,105,winter,0.9907279346958678
dss_186580,Col Margherita - Lago Cavia,4,2390.0,8.4,387.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9942033219829639
dss_321,Col Pradat,2,514.0,3.6,318.0,1720.0,0,0,1,0,Corvara,winter,7,15,winter,0.9943879904964383
dss_215703,Col Pradat,6,1420.0,4.8,321.0,1717.0,0,0,1,0,Corvara,winter,7,15,winter,0.9923960969441479
smgpoie79cae7c416410f6faa22819d8fe8dda,Col Pradat,2,900.0,4.2,183.0,2038.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.4648816719313608
smgpoi33c35140097640d4be8c640558aaaee7,Col Pradat,2,900.0,4.2,183.0,1720.0,0,0,1,0,Corvara,running,4,15,hiking,0.36599013062919683
dss_216102,Colraiser,4,3900.0,9.6,603.0,1557.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9938549373529056
smgpoiaf2a133f0bb61df398ee84177a4be964,Colraiser,2,900.0,4.2,183.0,2160.0,0,0,1,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.7118856541346469
dss_360,Col Raiser,2,2257.0,9.6,546.0,1550.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9935758633906115
smgpoi8347c8597d666b32b14fce5e193acece,Col Raiser,2,900.0,4.2,183.0,1550.0,0,0,1,0,Sëlva/Selva di Val Gardena,running,4,92,hiking,0.2467116755137731
smgpoi771bdff6c67b1e8dfbd84c32f00d178c,Colraiser - Fermeda,2,900.0,4.2,183.0,2035.0,0,0,1,0,Sëlva/Selva di Val Gardena,hiking,3,92,hiking,0.6864769526405706
dss_216103,Colraiser - Fermeda,2,1000.0,6.0,120.0,2040.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9895552184922854
smgpoi012e99869d1768b809120c3e090ff3aa,Col Raiser - Plan Da Tieja,2,900.0,4.2,183.0,1492.0,0,0,1,0,Sëlva/Selva di Val Gardena,hiking,3,92,climbing,0.29739337879572575
dss_216106,Col Raiser - Plan Da Tieja,2,1000.0,4.2,56.0,1501.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.8763549370482501
dss_215864,Col Tarón,2,863.0,6.0,132.0,1493.0,0,0,0,0,Unknown,winter,7,105,winter,0.9940315762957045
smgpoieff41028309443ee064bd3f02e1fc283,Col Toron,2,900.0,4.2,183.0,1804.0,0,0,1,0,Al Plan/San Vigilio,running,4,1,hiking,0.4522468977692271
dss_276,Col Toron,2,1369.0,6.6,336.0,1468.0,0,0,1,0,Al Plan/San Vigilio,winter,7,1,winter,0.9938860594894394
dss_3340,Col Toron,4,1782.0,6.6,336.0,1468.0,0,0,1,0,Al Plan/San Vigilio,winter,7,1,winter,0.9938860594894394
smgpoi7cd3d8f3d1018ce5d06b9bf3e20408ff,Col Toron,2,900.0,4.2,183.0,1804.0,1,0,1,0,Al Plan/San Vigilio,hiking,3,1,hiking,0.9789367800514237
dss_647,Col Verde,2,1491.0,6.0,443.0,1466.0,0,0,1,0,Unknown,winter,7,105,winter,0.9938860594894394
dss_216258,Col Verde 1,4,676.0,5.4,161.0,1794.0,0,0,1,0,Unknown,winter,7,105,winter,0.9855623973924328
dss_216259,Col Verde 2,2,2110.0,9.0,447.0,1508.0,0,0,0,0,Unknown,winter,7,105,winter,0.9954106041775432
dss_336,Colz,2,188.0,2.4,26.0,1428.0,0,0,1,0,Badia,winter,7,7,winter,0.9964073442067366
smgpoi88ca5cb681b64d47953ab26a201f3294,Colz,2,900.0,4.2,183.0,1454.0,0,0,1,0,Badia,running,4,7,hiking,0.3558610340737935
dss_215710,Colz - Doninz,2,70.0,1.2,23.0,1430.0,0,0,1,0,Badia,winter,7,7,winter,0.9958454805152102
smgpoi0a980f3c0c8b202f746f34e26269267c,Colz - Doninz,2,900.0,4.2,183.0,1453.0,0,0,1,0,Badia,hiking,3,7,hiking,0.37302153400820887
dss_64163219,Colz - la Rüa,2,900.0,1.2,183.0,1543.5,0,0,1,0,Corvara,winter,7,15,winter,0.9807613058480825
smgpoicbbfd98838f144f68b20bfb76957b6a0,Comici 1,2,900.0,4.2,183.0,2012.0,0,0,1,0,Sëlva/Selva di Val Gardena,running,4,92,hiking,0.5027950891130306
dss_408,Comici 1,2,849.0,3.0,152.0,2012.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9966815613896639
dss_409,Comici 2,2,325.0,1.7999999999999998,87.0,2156.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9913743548507313
smgpoi20c12359741646dc9def95ef1ea2344f,Comici 2,2,900.0,4.2,183.0,2243.0,0,0,1,0,Sëlva/Selva di Val Gardena,running,4,92,hiking,0.6437515498213578
